transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amoumt,transaction_hour_bucket,transaction_time_formatted,Day_of_week,Month_of_year,day_number,day_category,time_category,order_bucket
522,2023-01-01,2026-03-21T19:09:54.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,19,19:09:54,Sun,Jan,1,Weekend,Evening,Single
523,2023-01-01,2026-03-21T19:10:16.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,19,19:10:16,Sun,Jan,1,Weekend,Evening,Couple/Small Group
524,2023-01-01,2026-03-21T19:10:53.000Z,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,19,19:10:53,Sun,Jan,1,Weekend,Evening,Couple/Small Group
525,2023-01-01,2026-03-21T19:12:49.000Z,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,19,19:12:49,Sun,Jan,1,Weekend,Evening,Couple/Small Group
526,2023-01-01,2026-03-21T19:14:09.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,19,19:14:09,Sun,Jan,1,Weekend,Evening,Couple/Small Group
527,2023-01-01,2026-03-21T19:15:15.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,19,19:15:15,Sun,Jan,1,Weekend,Evening,Single
528,2023-01-01,2026-03-21T19:21:35.000Z,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,19,19:21:35,Sun,Jan,1,Weekend,Evening,Single
529,2023-01-01,2026-03-21T19:22:39.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,19,19:22:39,Sun,Jan,1,Weekend,Evening,Single
530,2023-01-01,2026-03-21T19:24:18.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,19,19:24:18,Sun,Jan,1,Weekend,Evening,Single
531,2023-01-01,2026-03-21T19:24:18.000Z,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3,19,19:24:18,Sun,Jan,1,Weekend,Evening,Single
532,2023-01-01,2026-03-21T19:29:01.000Z,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,19,19:29:01,Sun,Jan,1,Weekend,Evening,Couple/Small Group
533,2023-01-01,2026-03-21T19:29:07.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,19,19:29:07,Sun,Jan,1,Weekend,Evening,Single
534,2023-01-01,2026-03-21T19:30:55.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,19,19:30:55,Sun,Jan,1,Weekend,Evening,Couple/Small Group
535,2023-01-01,2026-03-21T19:34:03.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,19,19:34:03,Sun,Jan,1,Weekend,Evening,Single
536,2023-01-01,2026-03-21T19:34:39.000Z,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,19,19:34:39,Sun,Jan,1,Weekend,Evening,Couple/Small Group
537,2023-01-01,2026-03-21T19:34:48.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,19,19:34:48,Sun,Jan,1,Weekend,Evening,Single
538,2023-01-01,2026-03-21T19:35:55.000Z,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,19,19:35:55,Sun,Jan,1,Weekend,Evening,Couple/Small Group
539,2023-01-01,2026-03-21T19:37:51.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,19,19:37:51,Sun,Jan,1,Weekend,Evening,Single
540,2023-01-01,2026-03-21T19:38:46.000Z,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,19,19:38:46,Sun,Jan,1,Weekend,Evening,Couple/Small Group
541,2023-01-01,2026-03-21T19:39:00.000Z,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,19,19:39:00,Sun,Jan,1,Weekend,Evening,Couple/Small Group
542,2023-01-01,2026-03-21T19:39:32.000Z,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3,19,19:39:32,Sun,Jan,1,Weekend,Evening,Single
543,2023-01-01,2026-03-21T19:43:29.000Z,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,19,19:43:29,Sun,Jan,1,Weekend,Evening,Single
544,2023-01-01,2026-03-21T19:44:41.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,19,19:44:41,Sun,Jan,1,Weekend,Evening,Single
545,2023-01-01,2026-03-21T19:45:28.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,19,19:45:28,Sun,Jan,1,Weekend,Evening,Single
546,2023-01-01,2026-03-21T19:49:37.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,19,19:49:37,Sun,Jan,1,Weekend,Evening,Single
547,2023-01-01,2026-03-21T19:52:47.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,19,19:52:47,Sun,Jan,1,Weekend,Evening,Single
548,2023-01-01,2026-03-21T19:57:56.000Z,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,19,19:57:56,Sun,Jan,1,Weekend,Evening,Single
549,2023-01-01,2026-03-21T19:58:29.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,19,19:58:29,Sun,Jan,1,Weekend,Evening,Single
550,2023-01-01,2026-03-21T19:58:52.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,19,19:58:52,Sun,Jan,1,Weekend,Evening,Single
551,2023-01-02,2026-03-21T07:01:59.000Z,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,7,07:01:59,Mon,Jan,2,Weekday,Morning,Single
552,2023-01-02,2026-03-21T07:12:05.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,7,07:12:05,Mon,Jan,2,Weekday,Morning,Single
553,2023-01-02,2026-03-21T07:16:35.000Z,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,7,07:16:35,Mon,Jan,2,Weekday,Morning,Couple/Small Group
554,2023-01-02,2026-03-21T07:16:46.000Z,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,7,07:16:46,Mon,Jan,2,Weekday,Morning,Single
555,2023-01-02,2026-03-21T07:16:46.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,7,07:16:46,Mon,Jan,2,Weekday,Morning,Single
556,2023-01-02,2026-03-21T07:22:08.000Z,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,7,07:22:08,Mon,Jan,2,Weekday,Morning,Couple/Small Group
557,2023-01-02,2026-03-21T07:22:45.000Z,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,7,07:22:45,Mon,Jan,2,Weekday,Morning,Single
558,2023-01-02,2026-03-21T07:25:59.000Z,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,7,07:25:59,Mon,Jan,2,Weekday,Morning,Single
559,2023-01-02,2026-03-21T07:35:10.000Z,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,7,07:35:10,Mon,Jan,2,Weekday,Morning,Single
560,2023-01-02,2026-03-21T07:48:26.000Z,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,7,07:48:26,Mon,Jan,2,Weekday,Morning,Single
561,2023-01-02,2026-03-21T07:48:26.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,7,07:48:26,Mon,Jan,2,Weekday,Morning,Single
562,2023-01-02,2026-03-21T07:53:48.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,7,07:53:48,Mon,Jan,2,Weekday,Morning,Couple/Small Group
563,2023-01-02,2026-03-21T07:59:47.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,7,07:59:47,Mon,Jan,2,Weekday,Morning,Single
564,2023-01-02,2026-03-21T07:59:47.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,7,07:59:47,Mon,Jan,2,Weekday,Morning,Single
565,2023-01-02,2026-03-21T08:03:47.000Z,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,8,08:03:47,Mon,Jan,2,Weekday,Morning,Couple/Small Group
566,2023-01-02,2026-03-21T08:04:06.000Z,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,8,08:04:06,Mon,Jan,2,Weekday,Morning,Couple/Small Group
567,2023-01-02,2026-03-21T08:04:55.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,8,08:04:55,Mon,Jan,2,Weekday,Morning,Single
568,2023-01-02,2026-03-21T08:04:59.000Z,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,8,08:04:59,Mon,Jan,2,Weekday,Morning,Single
569,2023-01-02,2026-03-21T08:09:46.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,8,08:09:46,Mon,Jan,2,Weekday,Morning,Single
570,2023-01-02,2026-03-21T08:09:51.000Z,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,8,08:09:51,Mon,Jan,2,Weekday,Morning,Single
571,2023-01-02,2026-03-21T08:11:11.000Z,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,8,08:11:11,Mon,Jan,2,Weekday,Morning,Couple/Small Group
572,2023-01-02,2026-03-21T08:11:11.000Z,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,8,08:11:11,Mon,Jan,2,Weekday,Morning,Single
573,2023-01-02,2026-03-21T08:13:24.000Z,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,8,08:13:24,Mon,Jan,2,Weekday,Morning,Single
574,2023-01-02,2026-03-21T08:14:13.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,8,08:14:13,Mon,Jan,2,Weekday,Morning,Single
575,2023-01-02,2026-03-21T08:15:07.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,8,08:15:07,Mon,Jan,2,Weekday,Morning,Single
576,2023-01-02,2026-03-21T08:15:10.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,8,08:15:10,Mon,Jan,2,Weekday,Morning,Couple/Small Group
577,2023-01-02,2026-03-21T08:17:28.000Z,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,8,08:17:28,Mon,Jan,2,Weekday,Morning,Single
578,2023-01-02,2026-03-21T08:20:38.000Z,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,8,08:20:38,Mon,Jan,2,Weekday,Morning,Couple/Small Group
579,2023-01-02,2026-03-21T08:21:32.000Z,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,8,08:21:32,Mon,Jan,2,Weekday,Morning,Couple/Small Group
580,2023-01-02,2026-03-21T08:23:15.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,8,08:23:15,Mon,Jan,2,Weekday,Morning,Single
581,2023-01-02,2026-03-21T08:25:22.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,8,08:25:22,Mon,Jan,2,Weekday,Morning,Single
582,2023-01-02,2026-03-21T08:26:13.000Z,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,8,08:26:13,Mon,Jan,2,Weekday,Morning,Couple/Small Group
583,2023-01-02,2026-03-21T08:26:21.000Z,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,8,08:26:21,Mon,Jan,2,Weekday,Morning,Couple/Small Group
584,2023-01-02,2026-03-21T08:30:10.000Z,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,8,08:30:10,Mon,Jan,2,Weekday,Morning,Single
585,2023-01-02,2026-03-21T08:31:35.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,8,08:31:35,Mon,Jan,2,Weekday,Morning,Single
586,2023-01-02,2026-03-21T08:34:25.000Z,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,8,08:34:25,Mon,Jan,2,Weekday,Morning,Couple/Small Group
587,2023-01-02,2026-03-21T08:34:30.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,8,08:34:30,Mon,Jan,2,Weekday,Morning,Single
588,2023-01-02,2026-03-21T08:43:50.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,8,08:43:50,Mon,Jan,2,Weekday,Morning,Single
589,2023-01-02,2026-03-21T08:51:31.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,8,08:51:31,Mon,Jan,2,Weekday,Morning,Couple/Small Group
590,2023-01-02,2026-03-21T08:55:40.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,8,08:55:40,Mon,Jan,2,Weekday,Morning,Single
591,2023-01-02,2026-03-21T09:00:14.000Z,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,9,09:00:14,Mon,Jan,2,Weekday,Morning,Single
592,2023-01-02,2026-03-21T09:01:24.000Z,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,9,09:01:24,Mon,Jan,2,Weekday,Morning,Single
593,2023-01-02,2026-03-21T09:06:29.000Z,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,9,09:06:29,Mon,Jan,2,Weekday,Morning,Single
594,2023-01-02,2026-03-21T09:07:31.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,9,09:07:31,Mon,Jan,2,Weekday,Morning,Couple/Small Group
595,2023-01-02,2026-03-21T09:11:10.000Z,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,9,09:11:10,Mon,Jan,2,Weekday,Morning,Single
596,2023-01-02,2026-03-21T09:11:10.000Z,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,9,09:11:10,Mon,Jan,2,Weekday,Morning,Single
597,2023-01-02,2026-03-21T09:11:45.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9,09:11:45,Mon,Jan,2,Weekday,Morning,Single
598,2023-01-02,2026-03-21T09:11:57.000Z,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,9,09:11:57,Mon,Jan,2,Weekday,Morning,Couple/Small Group
599,2023-01-02,2026-03-21T09:11:57.000Z,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,9,09:11:57,Mon,Jan,2,Weekday,Morning,Single
600,2023-01-02,2026-03-21T09:12:47.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,9,09:12:47,Mon,Jan,2,Weekday,Morning,Couple/Small Group
601,2023-01-02,2026-03-21T09:12:47.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,9,09:12:47,Mon,Jan,2,Weekday,Morning,Single
602,2023-01-02,2026-03-21T09:17:08.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,9,09:17:08,Mon,Jan,2,Weekday,Morning,Single
603,2023-01-02,2026-03-21T09:21:01.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,9,09:21:01,Mon,Jan,2,Weekday,Morning,Single
604,2023-01-02,2026-03-21T09:22:26.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,9,09:22:26,Mon,Jan,2,Weekday,Morning,Single
605,2023-01-02,2026-03-21T09:25:27.000Z,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,9,09:25:27,Mon,Jan,2,Weekday,Morning,Single
606,2023-01-02,2026-03-21T09:26:16.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,9,09:26:16,Mon,Jan,2,Weekday,Morning,Couple/Small Group
607,2023-01-02,2026-03-21T09:29:47.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,9,09:29:47,Mon,Jan,2,Weekday,Morning,Couple/Small Group
608,2023-01-02,2026-03-21T09:29:47.000Z,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,9,09:29:47,Mon,Jan,2,Weekday,Morning,Single
609,2023-01-02,2026-03-21T09:31:37.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,9,09:31:37,Mon,Jan,2,Weekday,Morning,Couple/Small Group
610,2023-01-02,2026-03-21T09:33:57.000Z,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,9,09:33:57,Mon,Jan,2,Weekday,Morning,Couple/Small Group
611,2023-01-02,2026-03-21T09:36:26.000Z,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,9,09:36:26,Mon,Jan,2,Weekday,Morning,Single
612,2023-01-02,2026-03-21T09:38:46.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,9,09:38:46,Mon,Jan,2,Weekday,Morning,Couple/Small Group
613,2023-01-02,2026-03-21T09:40:52.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,9,09:40:52,Mon,Jan,2,Weekday,Morning,Single
614,2023-01-02,2026-03-21T09:45:34.000Z,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,9,09:45:34,Mon,Jan,2,Weekday,Morning,Single
615,2023-01-02,2026-03-21T09:46:33.000Z,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,9,09:46:33,Mon,Jan,2,Weekday,Morning,Couple/Small Group
616,2023-01-02,2026-03-21T09:48:46.000Z,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,9,09:48:46,Mon,Jan,2,Weekday,Morning,Couple/Small Group
617,2023-01-02,2026-03-21T09:50:09.000Z,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,9,09:50:09,Mon,Jan,2,Weekday,Morning,Single
618,2023-01-02,2026-03-21T09:50:57.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,9,09:50:57,Mon,Jan,2,Weekday,Morning,Single
619,2023-01-02,2026-03-21T09:52:17.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,9,09:52:17,Mon,Jan,2,Weekday,Morning,Single
620,2023-01-02,2026-03-21T09:54:48.000Z,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,9,09:54:48,Mon,Jan,2,Weekday,Morning,Single
621,2023-01-02,2026-03-21T09:56:28.000Z,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,9,09:56:28,Mon,Jan,2,Weekday,Morning,Couple/Small Group
622,2023-01-02,2026-03-21T09:56:45.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,9,09:56:45,Mon,Jan,2,Weekday,Morning,Single
623,2023-01-02,2026-03-21T09:58:47.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,9,09:58:47,Mon,Jan,2,Weekday,Morning,Couple/Small Group
624,2023-01-02,2026-03-21T10:01:57.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,10:01:57,Mon,Jan,2,Weekday,Morning,Single
625,2023-01-02,2026-03-21T10:03:39.000Z,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,10,10:03:39,Mon,Jan,2,Weekday,Morning,Single
626,2023-01-02,2026-03-21T10:03:39.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,10,10:03:39,Mon,Jan,2,Weekday,Morning,Single
627,2023-01-02,2026-03-21T10:05:11.000Z,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,10,10:05:11,Mon,Jan,2,Weekday,Morning,Single
628,2023-01-02,2026-03-21T10:05:22.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,10,10:05:22,Mon,Jan,2,Weekday,Morning,Single
629,2023-01-02,2026-03-21T10:07:28.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,10,10:07:28,Mon,Jan,2,Weekday,Morning,Single
630,2023-01-02,2026-03-21T10:08:23.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,10,10:08:23,Mon,Jan,2,Weekday,Morning,Single
631,2023-01-02,2026-03-21T10:10:47.000Z,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,10,10:10:47,Mon,Jan,2,Weekday,Morning,Couple/Small Group
632,2023-01-02,2026-03-21T10:13:55.000Z,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,10,10:13:55,Mon,Jan,2,Weekday,Morning,Couple/Small Group
633,2023-01-02,2026-03-21T10:13:55.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,10,10:13:55,Mon,Jan,2,Weekday,Morning,Single
634,2023-01-02,2026-03-21T10:16:43.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,10,10:16:43,Mon,Jan,2,Weekday,Morning,Single
635,2023-01-02,2026-03-21T10:19:33.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,10:19:33,Mon,Jan,2,Weekday,Morning,Single
636,2023-01-02,2026-03-21T10:20:52.000Z,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,10,10:20:52,Mon,Jan,2,Weekday,Morning,Couple/Small Group
637,2023-01-02,2026-03-21T10:22:19.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,10,10:22:19,Mon,Jan,2,Weekday,Morning,Single
638,2023-01-02,2026-03-21T10:26:49.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,10,10:26:49,Mon,Jan,2,Weekday,Morning,Single
639,2023-01-02,2026-03-21T10:27:05.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,10,10:27:05,Mon,Jan,2,Weekday,Morning,Single
640,2023-01-02,2026-03-21T10:28:41.000Z,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,10,10:28:41,Mon,Jan,2,Weekday,Morning,Single
641,2023-01-02,2026-03-21T10:30:39.000Z,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,10,10:30:39,Mon,Jan,2,Weekday,Morning,Couple/Small Group
642,2023-01-02,2026-03-21T10:36:18.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,10,10:36:18,Mon,Jan,2,Weekday,Morning,Couple/Small Group
643,2023-01-02,2026-03-21T10:36:44.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,10,10:36:44,Mon,Jan,2,Weekday,Morning,Single
644,2023-01-02,2026-03-21T10:38:55.000Z,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,10,10:38:55,Mon,Jan,2,Weekday,Morning,Couple/Small Group
645,2023-01-02,2026-03-21T10:48:57.000Z,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,10,10:48:57,Mon,Jan,2,Weekday,Morning,Single
646,2023-01-02,2026-03-21T10:49:58.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,10,10:49:58,Mon,Jan,2,Weekday,Morning,Single
647,2023-01-02,2026-03-21T10:55:08.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,10,10:55:08,Mon,Jan,2,Weekday,Morning,Single
648,2023-01-02,2026-03-21T10:55:35.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,10,10:55:35,Mon,Jan,2,Weekday,Morning,Single
649,2023-01-02,2026-03-21T10:59:58.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,10,10:59:58,Mon,Jan,2,Weekday,Morning,Single
650,2023-01-02,2026-03-21T11:01:06.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,11,11:01:06,Mon,Jan,2,Weekday,Morning,Couple/Small Group
651,2023-01-02,2026-03-21T11:04:21.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,11,11:04:21,Mon,Jan,2,Weekday,Morning,Single
652,2023-01-02,2026-03-21T11:04:21.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,11,11:04:21,Mon,Jan,2,Weekday,Morning,Single
653,2023-01-02,2026-03-21T11:06:10.000Z,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,11,11:06:10,Mon,Jan,2,Weekday,Morning,Single
